dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
treatment,allthingslinux/tux,de892f9ab2fd71cc03ff54144a695b402616a5f7,tux/cogs/utility/snippets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,18360,utf-8,a9d2bfcd4eba2c929954766c6509593aebb5780cb1fb23f2d9dc8a9f13d27060,1,1,,
treatment,allthingslinux/tux,de892f9ab2fd71cc03ff54144a695b402616a5f7,tux/help.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,12879,utf-8,0b632f0beca72d0a887b08a5e44722fc288d3cee0f0df10dd0d11979a209d4e4,1,1,,
treatment,allthingslinux/tux,e0feabca4089bb02be224061670429ddfcc40c82,tux/cogs/fun/rand.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,6951,utf-8,cbac00ab24d61230865fd1eb3b8e7df46f1818ffc038dba013073348f259f319,1,1,,
treatment,allthingslinux/tux,e328353b16a5549a7ba466d9d355306062b2b399,tux/handlers/sentry.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,7300,utf-8,574ebc503ef5487e173abc16bd4551abb6f65f279e62e759599729d35bbe6ade,1,1,,
treatment,allthingslinux/tux,e3d2e4758eb95ae4bb4ba242b70c1ae2bd8721d1,tux/cogs/levels/levels.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,6373,utf-8,8917f7f71fc2b14142d2545ccb1ccefd22b71a841c33d8f6b0270910be6cd3aa,1,1,,
treatment,allthingslinux/tux,e8557efbd078f9d9ee367d7e10321237f9c0ab52,tux/cogs/levels/xpblacklist.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,1658,utf-8,4c927cd25ceddfb1c29e2b435c6fa4a01f395416033018b1b3a520fe4fda98f4,1,1,,
treatment,allthingslinux/tux,e88540076ef009876f68ab73308c898cd4e7333a,tux/cogs/services/levels.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,10175,utf-8,725789f35ee0b42693d4a39046ed722f2bd18481c05fdc81620282b118e9d5c6,1,1,,
treatment,allthingslinux/tux,ea873bc241552551104b05dec7bcb8621bb4eb24,tux/core/cog_loader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,16517,utf-8,741b6662ed8189655b849cadfe5d5698abd8bd37bea680beacfe8883cce10fed,1,1,,
treatment,allthingslinux/tux,ea873bc241552551104b05dec7bcb8621bb4eb24,tux/modules/fun/rand.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,7070,utf-8,50c20e70063cb273ebae75038788e6b60b47bdedb99843554b502aa2b4dc67d1,1,1,,
treatment,allthingslinux/tux,ea873bc241552551104b05dec7bcb8621bb4eb24,tux/services/database/controllers/base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,18943,utf-8,8a614446017538a626b97d7bd16272560492ac7fb9538e12995e8171bcaa53f1,1,1,,
treatment,allthingslinux/tux,ea873bc241552551104b05dec7bcb8621bb4eb24,tux/services/handlers/sentry.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,7305,utf-8,ede4f59fe6dde7ea19297674cc6132185af72dbeeee2c26a79c9cc30babdce09,1,1,,
treatment,allthingslinux/tux,ea873bc241552551104b05dec7bcb8621bb4eb24,tux/utils/tracing.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,18343,utf-8,133d1143bc9a91a3b43e065041eae796e24f283b2ec130eee5291bade7ba2cc5,1,1,,
treatment,allthingslinux/tux,edb0b5b29bbe7d96d95029de6552b1e5ff6203f2,tux/cogs/info/info.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,8704,utf-8,319f8dc3c555434800e68eadceca88f1784ab810749c8786d75b934d4fc56c43,1,1,,
treatment,allthingslinux/tux,edb0b5b29bbe7d96d95029de6552b1e5ff6203f2,tux/cogs/utility/run.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,10544,utf-8,a3e6de1a98a39a26ba4b2bbbda8a0ac722590483b8572fd1a35899b51faa2d4e,1,1,,
treatment,allthingslinux/tux,edb0b5b29bbe7d96d95029de6552b1e5ff6203f2,tux/cogs/utility/snippets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,18317,utf-8,802ec88fb001744f6c9269d76efe2909453ca9118cad0ee0fc62f5d77eb1d78d,1,1,,
treatment,allthingslinux/tux,edb0b5b29bbe7d96d95029de6552b1e5ff6203f2,tux/help.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,16284,utf-8,674eb1734cd79a20a350f8ce470fd008653f17bafc6409b67deb3faec5eb416a,1,1,,
treatment,allthingslinux/tux,edb0b5b29bbe7d96d95029de6552b1e5ff6203f2,tux/utils/flags.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,8861,utf-8,540bb115594c61a29597fc5d0ed02970ffe8ff4601f4e91105c50877d3eeb31d,1,1,,
treatment,allthingslinux/tux,f034433c1d9fce6d988b322e138505cb52be1697,src/tux/modules/fun/rand.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,6767,utf-8,1d7a8d21ace359b79d0e00702f7a36234ef3c68bce11f1cb99e324f8566c1af0,1,1,,
treatment,allthingslinux/tux,f419c5e1fda8e9ff4b4423d93b4286ab96b76084,src/tux/database/controllers/base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,20850,utf-8,6fb181d6a2aeac05a9a3786f22cac47fa02743842b77fa666c632e3c5dab9d47,1,1,,
treatment,allthingslinux/tux,f57a23f78b51c33031173cff10057ca102006186,tux/bot.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,20093,utf-8,b4489a5f860025887ce03e4bc4fde10cdec0237807e7e45232c4aaedd302f248,1,1,,
treatment,allthingslinux/tux,f657231554e46b9311c1bfee9817e412c19f9ea7,tux/cogs/info/info.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,8704,utf-8,319f8dc3c555434800e68eadceca88f1784ab810749c8786d75b934d4fc56c43,1,1,,
treatment,allthingslinux/tux,f657231554e46b9311c1bfee9817e412c19f9ea7,tux/cogs/levels/levels.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,6373,utf-8,8917f7f71fc2b14142d2545ccb1ccefd22b71a841c33d8f6b0270910be6cd3aa,1,1,,
treatment,allthingslinux/tux,f657231554e46b9311c1bfee9817e412c19f9ea7,tux/cogs/services/levels.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,9550,utf-8,62f38cdc1f2cf35c3ede09be39ffe08b890307c40332f965c49c7408180264de,1,1,,
treatment,allthingslinux/tux,f657231554e46b9311c1bfee9817e412c19f9ea7,tux/cogs/utility/run.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,10544,utf-8,a3e6de1a98a39a26ba4b2bbbda8a0ac722590483b8572fd1a35899b51faa2d4e,1,1,,
treatment,allthingslinux/tux,f657231554e46b9311c1bfee9817e412c19f9ea7,tux/cogs/utility/snippets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,18360,utf-8,a9d2bfcd4eba2c929954766c6509593aebb5780cb1fb23f2d9dc8a9f13d27060,1,1,,
treatment,allthingslinux/tux,f657231554e46b9311c1bfee9817e412c19f9ea7,tux/help.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,12879,utf-8,0b632f0beca72d0a887b08a5e44722fc288d3cee0f0df10dd0d11979a209d4e4,1,1,,
treatment,allthingslinux/tux,fa0e657362b625eea78c535401aef254a126a89d,tux/bot.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,20096,utf-8,13457119a93220d8c4dc526b0889b9473d26e8e8f0aa372703bda08db84ec9b5,1,1,,
treatment,allthingslinux/tux,faf69e7c5fc8cf839f16848eaa79c8c5759a78b3,tux/cog_loader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,14790,utf-8,63af4c24fc25edaccd32012b3b1d813f9cf2239b101f0cb99855cf7a07563b93,1,1,,
treatment,allthingslinux/tux,fd67959fc32c2db4bacddc08571abfb8e72c0cab,tux/help.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2024-11,2024-11,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,16308,utf-8,91147cef9db396a8813b1d5cc39ef0c078c8cbabdc4ab30a3b8110f6950c4a03,1,1,,
treatment,allthingslinux/tux,fd8de4a8d1def7b68a50a61f9e72b8d56aecd43c,tux/cogs/snippets/top_snippets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,2140,utf-8,de368e1689fc58548e885a83802d3355f801902429b4bf652adcd3bb15df972e,1,1,,
treatment,appl-team/appl,537e4db535835004614348be851a0f262ac558d5,tests/test_prompt.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/appl-team_appl,1,1,0,2024-12,2024-12,treatment_event_month,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,7976,utf-8,78b42df3486ca737570ae6adce05a0a42236abd83de6a2c6b6413f224320ae8c,1,1,,
treatment,appl-team/appl,944a298a991948d23b6c818a5bacb2d0509cd6d4,tests/test_prompt.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/appl-team_appl,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,7726,utf-8,e278385048e9735170752ba85306da59995227fcf1a620d5f014afa5462b7c84,1,1,,
treatment,appl-team/appl,c9cb6ba9372aa7e3b1a00ca8c1e6027465cfea66,tests/test_prompt.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/appl-team_appl,1,1,0,2024-12,2024-12,treatment_event_month,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,8005,utf-8,3551e00e2df36a4b7527e9239aef99c299abf2ce196276686541e885c030a382,1,1,,
treatment,getsentry/sentry,0050f1a8a2bda58cd2a4f278df8fec1552d75516,src/sentry/utils/snuba.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 617),0,79510,utf-8,d0d4fdebb5cecfa55ca538a08981bff4e2b526faa762426ca101fb1dc5366e85,1,1,,
treatment,getsentry/sentry,018bd22d347543502aa50b4fc3d7c09e2d288bcc,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,25660,utf-8,41955f0293845673aba975709e996651d10df2821bfac6c0a7897a142c022b31,1,1,,
treatment,getsentry/sentry,0222007a064b9734e489c0b7a35e5d47a46cd4aa,src/sentry/integrations/jira/endpoints/search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,0,1,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,4675,utf-8,3d4c1d29ae107238769a3f6fa6eb285f3b5540a060ec3392edac3794056a5fb8,1,1,,
treatment,getsentry/sentry,0222007a064b9734e489c0b7a35e5d47a46cd4aa,src/sentry/integrations/jira/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,0,1,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,46107,utf-8,e9173cb7eadce9358dc182ee9b5b0a449bbb6fd77760003ee12a0db68a1c8843,1,1,,
treatment,getsentry/sentry,0259c9c4210a6bddf90659c2942760f38aa093b4,src/sentry/uptime/issue_platform.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,4517,utf-8,ced367ebf52910514ca0b2d2895eeca2d2d312e80b9001bb8dd538210f3fd378,1,1,,
treatment,getsentry/sentry,03b75c87234c1bfe4dd802a6111ffe0130f30b2d,src/sentry/pipeline/views/base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,1243,utf-8,a5b7063cdf3863b7216f53eb749488cabf2caf0e530221aad8622fb1cb7b53ac,1,1,,
treatment,getsentry/sentry,04859cacdee015b47d68e71dc66abf1de249917f,src/sentry/workflow_engine/migration_helpers/issue_alert_conditions.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,12750,utf-8,c873c9c2fbd6245de0ca8a9b2ad2a22abbcc20a52ee92783159e73a424232af3,1,1,,
treatment,getsentry/sentry,049801c70a2d753319e7631da7ac9c9a8de35720,src/sentry/testutils/silo.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,26467,utf-8,97bb5d85baec8f7ad67627c8a3d65923c0ada0fac14603f5a6e3e7d5a4d251de,1,1,,
treatment,getsentry/sentry,049801c70a2d753319e7631da7ac9c9a8de35720,src/sentry/utils/query.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,8645,utf-8,65822e96397eae0b6dde9380191fd560cd03a6ce599c75a1250b98e34c524507,1,1,,
treatment,getsentry/sentry,0522cc1532dfc421be95c1e69f7af8b87f946da9,src/sentry/integrations/pagerduty/client.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,3048,utf-8,cf21557f494e6f90295e2e9c6ffaef9a7e7d3adedf662488398ec4af836ea81f,1,1,,
treatment,getsentry/sentry,057e7e439611e7dc98c8edf0283f10957a9bca11,src/sentry/grouping/enhancer/__init__.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string: expecting '}',1,37534,utf-8,114e367f23e9914f9955ed342a8d4330c1196983bf558c18939314aca001c751,1,1,,
treatment,getsentry/sentry,07c9e8bceb419fa0a46a51398bce681c80384baf,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,49919,utf-8,efed225e9e291ed5a958d06e56cc015638a72662bb230f42ae8aefce7137d4a1,1,1,,
treatment,getsentry/sentry,083bb2394b9dc7a7afc695d19e3c23e987de5cef,src/sentry/integrations/bitbucket_server/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,15582,utf-8,dd1ee56884cc4cfcce02e12e626ae389d6e29b76418aecf655e5505644eb1be7,1,1,,
treatment,getsentry/sentry,083bb2394b9dc7a7afc695d19e3c23e987de5cef,src/sentry/integrations/github_enterprise/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,20853,utf-8,ce9a7ddf1104781cd2d8ced500239e21738c9640bd1aed4847c2c0949d7a20ce,1,1,,
treatment,getsentry/sentry,083bb2394b9dc7a7afc695d19e3c23e987de5cef,src/sentry/integrations/jira/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,47047,utf-8,c1ed6f6181798645fc9036341d57ea25de927ae5d8818efa9d92f3a9c5090257,1,1,,
treatment,getsentry/sentry,083bb2394b9dc7a7afc695d19e3c23e987de5cef,src/sentry/pipeline/base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,9739,utf-8,7d8a5c17452484f3c26713f1d4c82911b4ffc53c75ae0187d250c3c541e04bc5,1,1,,
treatment,getsentry/sentry,083bb2394b9dc7a7afc695d19e3c23e987de5cef,src/sentry/pipeline/provider.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,1607,utf-8,cb25b714b34d61ba157d5f8e3359fbd43bade290c11d6ad93ca243616f9b691b,1,1,,
treatment,getsentry/sentry,083bb2394b9dc7a7afc695d19e3c23e987de5cef,src/sentry/pipeline/views/base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,719,utf-8,236a1186133ecf5bd9e11c532c2bc449092cafb3265c5d47b4fda0852825d97a,1,1,,
treatment,getsentry/sentry,083bb2394b9dc7a7afc695d19e3c23e987de5cef,src/sentry/pipeline/views/nested.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,1957,utf-8,9185ed7984ae70d2167bf89f2803ccf8e1d33346ee35900bab02d96a52595469,1,1,,
treatment,getsentry/sentry,084b63a0421334c0d2f70a8bffc5ef9a992764dd,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,26206,utf-8,744be78a0f29e0d5dac3e0bc56f7b97f0a7553606ea4c5382e5150593ece7809,1,1,,
