treatment_repo,treatment_month,event_month,time_to_event,in_event_window,treatment_python_eligible,treatment_scan_status,control_rank,control_repo,pair_status,control_clone_found,control_slot_status,control_slot_usable,eligibility_lookup,selected_eligibility_month,selected_snapshot_observed_month,selected_snapshot_commit,selected_commit_resolution,selected_scan_status,selected_python_eligible,asof_row_gap_months,snapshot_age_months,selected_months_since_observed_commit,selected_error_message,pair_status_overridden_by_history
The-Pocket/PocketFlow-Template-Python,2025-02,2025-02,0.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,0,0,0,,0
The-Pocket/PocketFlow-Template-Python,2025-03,2025-02,1.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,4bf71d024e75d12903ebfc79157120e477643dac,observed,success_python,1,0,0,0,,0
The-Pocket/PocketFlow-Template-Python,2025-03,2025-02,1.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,0,0,0,,0
The-Pocket/PocketFlow-Template-Python,2025-03,2025-02,1.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,1,1,0,,0
The-Pocket/PocketFlow-Template-Python,2025-04,2025-02,2.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,exact_month,2025-04,2025-04,298895297e3070065b1d3a8f8b0ad1e0b80e2dfa,observed,success_python,1,0,0,0,,0
The-Pocket/PocketFlow-Template-Python,2025-04,2025-02,2.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,prior_asof,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,1,1,0,,0
The-Pocket/PocketFlow-Template-Python,2025-04,2025-02,2.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,2,2,0,,0
The-Pocket/PocketFlow-Template-Python,2025-05,2025-02,3.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,prior_asof,2025-04,2025-04,298895297e3070065b1d3a8f8b0ad1e0b80e2dfa,observed,success_python,1,1,1,0,,0
The-Pocket/PocketFlow-Template-Python,2025-05,2025-02,3.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,prior_asof,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,2,2,0,,0
The-Pocket/PocketFlow-Template-Python,2025-05,2025-02,3.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,3,3,0,,0
The-Pocket/PocketFlow-Template-Python,2025-06,2025-02,4.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,prior_asof,2025-04,2025-04,298895297e3070065b1d3a8f8b0ad1e0b80e2dfa,observed,success_python,1,2,2,0,,0
The-Pocket/PocketFlow-Template-Python,2025-06,2025-02,4.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,prior_asof,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,3,3,0,,0
The-Pocket/PocketFlow-Template-Python,2025-06,2025-02,4.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,4,4,0,,0
The-Pocket/PocketFlow-Template-Python,2025-07,2025-02,5.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,prior_asof,2025-04,2025-04,298895297e3070065b1d3a8f8b0ad1e0b80e2dfa,observed,success_python,1,3,3,0,,0
The-Pocket/PocketFlow-Template-Python,2025-07,2025-02,5.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,prior_asof,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,4,4,0,,0
The-Pocket/PocketFlow-Template-Python,2025-07,2025-02,5.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,5,5,0,,0
The-Pocket/PocketFlow-Template-Python,2025-08,2025-02,6.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,prior_asof,2025-04,2025-04,298895297e3070065b1d3a8f8b0ad1e0b80e2dfa,observed,success_python,1,4,4,0,,0
The-Pocket/PocketFlow-Template-Python,2025-08,2025-02,6.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,prior_asof,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,5,5,0,,0
The-Pocket/PocketFlow-Template-Python,2025-08,2025-02,6.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,6,6,0,,0
The-Pocket/Tutorial-AI-Paul-Graham,2025-02,2025-03,-1.0,1,1,success_python,1,aws/nova-act,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
The-Pocket/Tutorial-AI-Paul-Graham,2025-02,2025-03,-1.0,1,1,success_python,2,cyb3rfortr3ss/ByDeF,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
The-Pocket/Tutorial-AI-Paul-Graham,2025-02,2025-03,-1.0,1,1,success_python,3,vonssy/DreamerQuests-BOT,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
The-Pocket/Tutorial-AI-Paul-Graham,2025-03,2025-03,0.0,1,1,success_python,1,aws/nova-act,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,0166b77440414fa4722ba2a00bd4efb53b8b0284,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-AI-Paul-Graham,2025-03,2025-03,0.0,1,1,success_python,2,cyb3rfortr3ss/ByDeF,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,d7b3e3870708b397ed5abbf846b77d5f1159a5a8,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-AI-Paul-Graham,2025-03,2025-03,0.0,1,1,success_python,3,vonssy/DreamerQuests-BOT,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,9bd9d4bd1ed107e47ebcc67b6487c97904d044cf,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,2025-03,0.0,1,1,success_python,1,aws/nova-act,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,0166b77440414fa4722ba2a00bd4efb53b8b0284,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,2025-03,0.0,1,1,success_python,2,cyb3rfortr3ss/ByDeF,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,d7b3e3870708b397ed5abbf846b77d5f1159a5a8,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,2025-03,0.0,1,1,success_python,3,vonssy/DreamerQuests-BOT,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,9bd9d4bd1ed107e47ebcc67b6487c97904d044cf,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-Cursor,2025-03,2025-03,0.0,1,1,success_python,1,aws/nova-act,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,0166b77440414fa4722ba2a00bd4efb53b8b0284,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-Cursor,2025-03,2025-03,0.0,1,1,success_python,2,cyb3rfortr3ss/ByDeF,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,d7b3e3870708b397ed5abbf846b77d5f1159a5a8,observed,success_python,1,0,0,0,,0
The-Pocket/Tutorial-Cursor,2025-03,2025-03,0.0,1,1,success_python,3,vonssy/DreamerQuests-BOT,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,9bd9d4bd1ed107e47ebcc67b6487c97904d044cf,observed,success_python,1,0,0,0,,0
TheSethRose/Agent-Chat,2024-10,2024-10,0.0,1,1,success_python,1,loml13yyy/AtlassianConfluence-RCE,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,8797c797dcc297faedda1f621fa6ccbec7353409,observed,success_python,1,0,0,0,,0
TheSethRose/Agent-Chat,2024-10,2024-10,0.0,1,1,success_python,2,loml13yyy/yyGRPU8,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,077ec2e2c3514c462932606ac3f94ebeb0efeabb,observed,success_python,1,0,0,0,,0
TheSethRose/Agent-Chat,2024-10,2024-10,0.0,1,1,success_python,3,HelpingAI/Webscout,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,84c373137c8baf7bdbc6682ca7ad4d542581a2da,observed,success_python,1,0,0,0,,0
ToolUse/infinite-ai-seo,2025-02,2025-02,0.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,ae3c1e35770536349214505cccbfba4bc11d895c,observed,success_python,1,0,0,0,,0
ToolUse/infinite-ai-seo,2025-02,2025-02,0.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,9bbb606215b45b26e20f214ef65359d3a0d561f3,observed,success_python,1,0,0,0,,0
ToolUse/infinite-ai-seo,2025-02,2025-02,0.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,0,0,0,,0
ToolUse/infinite-ai-seo,2025-03,2025-02,1.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,4bf71d024e75d12903ebfc79157120e477643dac,observed,success_python,1,0,0,0,,0
ToolUse/infinite-ai-seo,2025-03,2025-02,1.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,0,0,0,,0
ToolUse/infinite-ai-seo,2025-03,2025-02,1.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,1,1,0,,0
ToolUse/tool-use-ai,2024-09,2024-12,-3.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,exact_month,2024-09,2024-04,cf57ce7726f1d40206e0793cb096c1fc48f73425,carried_forward,success_python,1,0,5,5,,0
ToolUse/tool-use-ai,2024-09,2024-12,-3.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,exact_month,2024-09,2024-07,a11fab8cee55848a09a0faba3b4c33de525e276a,carried_forward,success_python,1,0,2,2,,0
ToolUse/tool-use-ai,2024-09,2024-12,-3.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2024-09,2024-09,a26e3c46adf6f1fab7f983a855d535a043c9d0f1,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2024-10,2024-12,-2.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,exact_month,2024-10,2024-04,cf57ce7726f1d40206e0793cb096c1fc48f73425,carried_forward,success_python,1,0,6,6,,0
ToolUse/tool-use-ai,2024-10,2024-12,-2.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,exact_month,2024-10,2024-07,a11fab8cee55848a09a0faba3b4c33de525e276a,carried_forward,success_python,1,0,3,3,,0
ToolUse/tool-use-ai,2024-10,2024-12,-2.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,0a0b9f8b3074166a662f745379a4eaec7e2286c4,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2024-11,2024-12,-1.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,exact_month,2024-11,2024-04,cf57ce7726f1d40206e0793cb096c1fc48f73425,carried_forward,success_python,1,0,7,7,,0
ToolUse/tool-use-ai,2024-11,2024-12,-1.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,exact_month,2024-11,2024-07,a11fab8cee55848a09a0faba3b4c33de525e276a,carried_forward,success_python,1,0,4,4,,0
ToolUse/tool-use-ai,2024-11,2024-12,-1.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2024-11,2024-11,f18a4b2af590b5fcdc9fbfb576acba83448f4a7e,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2024-12,2024-12,0.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,exact_month,2024-12,2024-12,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2024-12,2024-12,0.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,exact_month,2024-12,2024-12,7f9b04eea476f6db0ef2c6249d975eff5cb64fcf,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2024-12,2024-12,0.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2024-12,2024-12,9a1766dde5ccaec881ea3622d317c24075657f3c,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2025-01,2024-12,1.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,observed,success_python,1,1,1,0,,0
ToolUse/tool-use-ai,2025-01,2024-12,1.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,7f9b04eea476f6db0ef2c6249d975eff5cb64fcf,observed,success_python,1,1,1,0,,0
ToolUse/tool-use-ai,2025-01,2024-12,1.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2025-01,2025-01,8aff825b3c669e457f84a2a319c45c17ebc1c3d9,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2025-02,2024-12,2.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,observed,success_python,1,2,2,0,,0
ToolUse/tool-use-ai,2025-02,2024-12,2.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,7f9b04eea476f6db0ef2c6249d975eff5cb64fcf,observed,success_python,1,2,2,0,,0
ToolUse/tool-use-ai,2025-02,2024-12,2.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,91d4301414af6c64524a732f970daf5cad50ff1b,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2025-03,2024-12,3.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,observed,success_python,1,3,3,0,,0
ToolUse/tool-use-ai,2025-03,2024-12,3.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,7f9b04eea476f6db0ef2c6249d975eff5cb64fcf,observed,success_python,1,3,3,0,,0
ToolUse/tool-use-ai,2025-03,2024-12,3.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,594fc8def9e8fc43de05b1c60d6d6c1328418b2d,observed,success_python,1,0,0,0,,0
ToolUse/tool-use-ai,2025-04,2024-12,4.0,1,1,success_python,1,Drchip61/Dual_SAM,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,observed,success_python,1,4,4,0,,0
ToolUse/tool-use-ai,2025-04,2024-12,4.0,1,1,success_python,2,emresen20/Pau-Bilgisayar-nots,aligned,1,python_eligible,1,prior_asof,2024-12,2024-12,7f9b04eea476f6db0ef2c6249d975eff5cb64fcf,observed,success_python,1,4,4,0,,0
ToolUse/tool-use-ai,2025-04,2024-12,4.0,1,1,success_python,3,bobokun/actualtap-py,aligned,1,python_eligible,1,exact_month,2025-04,2025-04,5da960399e0af62f7fe967931cd7ab754bc166f8,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-01,2024-10,-9.0,0,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-01,2024-01,96a8d1eb8531937461a9449da5af3354a7322675,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-01,2024-10,-9.0,0,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-01,2024-10,-9.0,0,1,success_python,3,kuleshov-group/caduceus,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-02,2024-10,-8.0,0,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-02,2024-02,2689a354b64ab9e15859dc3155414b1e0f28b127,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-02,2024-10,-8.0,0,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-02,2024-10,-8.0,0,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-02,2024-02,33506e2b22e844736de3ab5a2fd6ad3a8dd71053,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-03,2024-10,-7.0,0,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-03,2024-03,72698d8120bd691e7c197bb7c852e1228a261db4,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-03,2024-10,-7.0,0,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-03,2024-10,-7.0,0,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-03,2024-03,0efeae802dbdb52c904f5c49052419a526dfaa8f,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-04,2024-10,-6.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-04,2024-04,bd4766f85314aa110a202991d38338ac969fc846,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-04,2024-10,-6.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-04,2024-10,-6.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-04,2024-04,17452f8c4066f5d562fdcfb3e4f28534cdc31015,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-05,2024-10,-5.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-05,2024-05,de712cfd803d1a535a009a4a7edb38c898c7aa54,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-05,2024-10,-5.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-05,2024-10,-5.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-05,2024-05,901884f6a6c9ad82ae36cbfdb056b272d9a4c64a,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-06,2024-10,-4.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-06,2024-06,48948061e2d6a9d4ef1fbceb9f0503d2848958fd,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-06,2024-10,-4.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-06,2024-10,-4.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-06,2024-06,8f04348b51de01a80e6d3e6dadc9a61f39438cc6,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-07,2024-10,-3.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-07,2024-07,9f8c66353f0240787a394ac725e7ffd239f5a448,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-07,2024-10,-3.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-07,2024-10,-3.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-07,2024-06,8f04348b51de01a80e6d3e6dadc9a61f39438cc6,carried_forward,success_python,1,0,1,1,,0
VRSEN/agency-swarm,2024-08,2024-10,-2.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-08,2024-08,00e67fd1a70931be2b7175bd200269561d6ec6f7,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-08,2024-10,-2.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-08,2024-10,-2.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-08,2024-08,6b451a8b1a8e5d55b76b4e68565ed551fc53de64,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-09,2024-10,-1.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-09,2024-09,50635c76e940677a89e4055307c9eb1083a36600,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-09,2024-10,-1.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-09,2024-10,-1.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-09,2024-08,6b451a8b1a8e5d55b76b4e68565ed551fc53de64,carried_forward,success_python,1,0,1,1,,0
VRSEN/agency-swarm,2024-10,2024-10,0.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,0e1c24d7ef626f18800978df9cd34e5177da042d,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-10,2024-10,0.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-10,2024-10,0.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,2593c807ebfc0aede05e7a991474b1a0e60fdc93,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-11,2024-10,1.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-11,2024-11,61c06b1ba294325392f65f93ab7b9292e9fe1800,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-11,2024-10,1.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-11,2024-10,1.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-11,2024-10,2593c807ebfc0aede05e7a991474b1a0e60fdc93,carried_forward,success_python,1,0,1,1,,0
VRSEN/agency-swarm,2024-12,2024-10,2.0,1,1,success_python,1,PennyLaneAI/catalyst,aligned,1,python_eligible,1,exact_month,2024-12,2024-12,4ab437d35491088597bb6f2e4261bab3c3cedc2b,observed,success_python,1,0,0,0,,0
VRSEN/agency-swarm,2024-12,2024-10,2.0,1,1,success_python,2,TianxingChen/RoboTwin,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
VRSEN/agency-swarm,2024-12,2024-10,2.0,1,1,success_python,3,kuleshov-group/caduceus,aligned,1,python_eligible,1,exact_month,2024-12,2024-10,2593c807ebfc0aede05e7a991474b1a0e60fdc93,carried_forward,success_python,1,0,2,2,,0
